0, '中医能治早期肺癌么？', '<br><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp根椐你所述情况存在胸腔积液，性质目前还不能确定，但根椐年齡考虑可能存在肺结核或肺癌。', 6, '2018-05-03 05:16:33', 3.15, 0
0, '再见吧 一点也不准', '以上是对“卵巢癌怎么治疗好的快一点。本回答由寰宇医道-名院专家咨询平台提供、推荐服务有（就诊服务、义诊服务）<br><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp病情分析：白细胞和淋巴细胞有一点偏高；病毒感染可能性大；及时就医明确诊断后治疗；可口服利巴韦林+阿莫西林钠。', 6, '2018-05-03 05:17:13', 1.51, 0
0, '我说再见 傻子', '好像漏了点什么，能否再详细些？', 0, '2018-05-03 05:17:30', 0, 0
0, '再见', '再见', 0, '2018-05-03 05:17:43', 0.14, 0
0, '肺癌会转移么？', '肺癌容易发生脑转移这是因为脑血管与供应大脑的椎动脉、静动脉丛之间存在大量的吻合支，致使肺癌细胞可以不经肺毛细血管的过滤作用，直接经心脏、颈动脉至脑而发生血液转移。<br><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp肺癌肝转移晚期肺癌见表现肺癌肝转移患者肝区持续性胀痛等症状治疗难度较预容乐观肺癌肝转移见症状肝区疼痛持续性涨痛同伴食欲振消化良等肝功能受损表现细胞肺癌及肺腺癌发肝转移肺癌肝转移由原发性肺癌癌细胞脱落通血液循环、淋巴等途径侵入肝脏并肝脏种植所致肝转移单发或结节转移灶晚期肺癌肝转移患者消瘦、肝区疼、黄疸等血体检发现肝质或硬边缘规则表面平等肝转移特征CEA持续升高清检查除谷丙及谷草转氨酶、碱性磷酸酶明显升高外乳酸脱氢酶及r谷氨酷基转换酶均明显增高早期弥漫性肺癌肝转移自觉症状查体异发现ALT或AST(谷丙或谷草转氨酶)轻度升高B超弥漫性均质改变应注意与其肝脏疾病鉴别1<br><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp肺癌转移到脑部常以头痛、呕吐、面神经麻痹、偏瘫、视物模糊、失语、肌肉无力等为首发症状而被误诊为脑血管病、原发性脑肿瘤、结核性脑膜炎或颅内高压等。小细胞肺癌在作出诊断时约有20%的患者已有脑转移，而在小细胞肺癌患者的死亡病例尸检中脑转移发生率高达80%。肺癌发生脑转移的临床征兆据临床资料分析，出现下列情况之一者，应高度警惕肺癌在开始或已经脑转移：一、中老年人或长期吸烟者，出现难以用一般的脑血管病解释的神经精神症状者，如头晕、目眩、烦躁、嗜睡、失语、肌无力、面部神经麻痹等。非小细胞肺癌患者在病程中约有30%左右发生脑转移，其中以大细胞未分化癌和腺癌较多见鳞癌次之。二、已确定为肺癌，即使没有任何肺癌脑转移的征兆，也应进行常规的CT检查或PET-CT检查。肺癌脑转移的治疗肺癌脑转移除积极治疗原发灶肺癌以外，脑部转移瘤的控制极为重要，根本的治疗为外科手术配合脑部放射治疗。', 6, '2018-05-03 05:19:15', 22.62, 0
0, '你好', '你好，有什么可以帮到您？', 0, '2018-05-03 05:49:32', 0, 0
0, '胰腺癌是咋回事？', '<br><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp如果是腹腔积液就是病情恶化了，是属于肿瘤晚期了，预后就不好了。<br><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp胰腺癌的介入治疗，通常就是将药物通过介入的方法直接注射到离胰腺癌最近的动脉血管。', 6, '2018-05-03 05:49:51', 3.94, 0
0, '非小细胞肺癌', '信息量太大，请讲讲重点好么？', 0, '2018-05-03 05:50:30', 0, 0
0, '小细胞肺癌', '......', 0, '2018-05-03 05:50:45', 0, 0
0, '细胞癌', '良性肿瘤的瘤细胞在形态和功能上接近于相应组织的正常细胞。CD20是B细胞的表面标志，CD3是T细胞的，CD21是树突细胞标志，cd10，bcl-6用来区分是中心性还是弥散性.mum1表示是B细胞来源。恶性肿瘤瘤细胞的结构和功能与相应正常细胞有较大的差异，形态怪异，功能减弱、增强或丧失。例如膀胱的乳头状瘤具有良性细胞形态，但容易复发，甚至转变成恶性肿瘤。瘤细胞很容易从瘤体上脱落下来，通过淋巴管、血管或其他腔道运行到他处形成新的转移瘤。肿瘤在局部生长，产生压迫和阻塞等症状，但瘤细胞不会从原发部位脱落、转移到其他部位而形成新的转移瘤。', 6, '2018-05-03 05:51:12', 1.1, 0
0, '癌症', '出现疼痛往往提示癌症已进入中、晚期。2.化学治疗是用可以杀死癌细胞的药物治疗癌症。一般人们所说的“癌症”习惯上泛指所有恶性肿瘤。一般将癌症的临床表现分为局部表现和全身性症状两个方面。总之，因癌症所梗阻的部位不同而出现不同的症状。二级预防是指癌症一旦发生，如何在早期阶段发现并予以及时治疗。4.靶向治疗靶向治疗从90年代后期开始在治疗某些类型癌症上得到明显的效果，与化疗一样可以有效治疗癌症，但是副作用与化疗相较之下减少许多。预防国际抗癌联盟认为，1/3的癌症是可以预防的，1/3的癌症如能早期诊断是可以治愈的，1/3的癌症可以减轻痛苦，延长生命。据此提出了恶性肿瘤的三级预防概念：一级预防是消除或减少可能致癌的因素，防止癌症的发生。1.癌症的局部表现（1）肿块：癌细胞恶性增殖所形成的，可用手在体表或深部触摸到。目前较有进展的就是癌症疫苗疗法和单克隆抗体疗法，而免疫细胞疗法则是最近这几年最新发展的治疗技术。这些成分，对多种癌症患者（包括肝癌、肺癌、食道癌、膀胱癌、乳腺癌、皮肤癌等）的肿瘤细胞具有明显抑制生长和诱导凋亡作用，抑制癌细胞的转移和扩散，从而明显延长患者的生存期。同时，在防癌、抗癌、减少放化疗量方面可减轻患者症状，延缓病情发展，提高机体免疫能力，增强体质，有利肿瘤术后及放化疗后的恢复，可提高正常人群抗肿瘤免疫机能，降低癌症发病率。<br><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp你好这位朋友：先祝你身体健康快乐：癌症在医学上，癌是指起源于上皮组织的恶性肿瘤，是恶性肿瘤中最常见的一类。<br><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp癌症的术后恢复也是一个关键的时期，蛋白质粉有一定的提高人体免疫能力的功效，但是营养成分较高，不适合长期服用。', 6, '2018-05-03 09:23:49', 2.62, 0
0, '抗癌药品', '像这个情况也出现过<br><br>', 6, '2018-05-03 09:24:12', 0.13, 0
0, '是么？', '......', 0, '2018-05-03 09:24:25', 0, 0
0, '怎么指导一下？', '腓骨肿瘤很少需要截肢(301医院贾金鹏大夫郑重提醒:因不能面诊患者，无法全面了解病情，以上建议仅供参考，具体诊疗请一定到医院在医生指导下进行。指导意见：至于用什么方法治疗就必须得遵医嘱的，另外还建议患者在饮食上多食用菠菜、油菜、苋菜、莴苣叶和南瓜等，淡易消化、新鲜的原则即可。', 6, '2018-05-03 09:24:38', 0.37, 0
0, '癌症', '出现疼痛往往提示癌症已进入中、晚期。2.化学治疗是用可以杀死癌细胞的药物治疗癌症。一般人们所说的“癌症”习惯上泛指所有恶性肿瘤。一般将癌症的临床表现分为局部表现和全身性症状两个方面。总之，因癌症所梗阻的部位不同而出现不同的症状。二级预防是指癌症一旦发生，如何在早期阶段发现并予以及时治疗。4.靶向治疗靶向治疗从90年代后期开始在治疗某些类型癌症上得到明显的效果，与化疗一样可以有效治疗癌症，但是副作用与化疗相较之下减少许多。预防国际抗癌联盟认为，1/3的癌症是可以预防的，1/3的癌症如能早期诊断是可以治愈的，1/3的癌症可以减轻痛苦，延长生命。据此提出了恶性肿瘤的三级预防概念：一级预防是消除或减少可能致癌的因素，防止癌症的发生。1.癌症的局部表现（1）肿块：癌细胞恶性增殖所形成的，可用手在体表或深部触摸到。目前较有进展的就是癌症疫苗疗法和单克隆抗体疗法，而免疫细胞疗法则是最近这几年最新发展的治疗技术。这些成分，对多种癌症患者（包括肝癌、肺癌、食道癌、膀胱癌、乳腺癌、皮肤癌等）的肿瘤细胞具有明显抑制生长和诱导凋亡作用，抑制癌细胞的转移和扩散，从而明显延长患者的生存期。同时，在防癌、抗癌、减少放化疗量方面可减轻患者症状，延缓病情发展，提高机体免疫能力，增强体质，有利肿瘤术后及放化疗后的恢复，可提高正常人群抗肿瘤免疫机能，降低癌症发病率。<br><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp你好这位朋友：先祝你身体健康快乐：癌症在医学上，癌是指起源于上皮组织的恶性肿瘤，是恶性肿瘤中最常见的一类。<br><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp癌症的术后恢复也是一个关键的时期，蛋白质粉有一定的提高人体免疫能力的功效，但是营养成分较高，不适合长期服用。', 6, '2018-05-03 09:28:18', 1.32, 0
0, '肺癌', '肺结核是经呼吸道传染的疾病，而肺癌与肺结核不同，肺癌是在多种不同致癌因素作用下，局部细胞异常增生，失去正常细胞形态和动态的恶性肿瘤。a．手术疗法：为目前主要的治疗手段，早期肺癌，术后约半数以上可获长期生存，故除非已广泛浸润、远处转移，或患者全身情况不允许，均应力争切除病灶、清扫纵隔内转移的淋巴结、并尽可能多的保留健康肺组织，周围型肺癌一般首选肺叶切除术，中心型肺癌多需要切除患侧全肺。有的家庭有先后多人得肺癌或其他肿瘤，这可能是和同家庭成员有共同的基因及他们可能处在相同的致癌环境中有关。c．化学疗法：常用环磷酰胺、5-氟脲嘧啶、长春新碱、噻替哌等，对分化程度低的大细胞肺癌、尤其是未分化的燕麦细胞癌有一定疗效。', 6, '2018-05-03 15:03:29', 1.08, 0
0, '鳞癌是什么病', '好像漏了点什么，能否再详细些？', 0, '2018-05-04 10:59:55', 0, 0
0, '鳞癌是什么癌？', '信息量太大，请讲讲重点好么？', 0, '2018-05-05 04:28:31', 0, 0
0, '鳞癌可能会是什么癌？', '好像漏了点什么，能否再详细些？', 6, '2018-05-05 04:30:25', 8.95, 0
0, '肺上有团状物可能会是什么癌？', '由于基底细胞癌是连续性侵袭性生长的肿瘤，极少发生转移。<br><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp你这种情况属于是恶性肿瘤，基底细胞癌首选手术切除。', 6, '2018-05-05 04:31:22', 9.41, 0
0, '不会轻易转移的是什么癌？', '好像漏了点什么，能否再详细些？', 6, '2018-05-05 04:32:25', 15.41, 0
0, '什么癌最不好治疗？', '......', 0, '2018-05-05 04:38:05', 0, 0
0, '淋巴结核的治疗', '您的问题范围有点大，能否缩小一下范围？', 6, '2018-05-05 04:39:40', 18.54, 0
0, '鳞癌是什么病', '信息量有点少，请再补充一点吧？', 0, '2018-05-05 11:50:18', 0, 0
0, '鳞癌是什么病呢？', '......', 0, '2018-05-05 12:52:35', 0, 0
0, '鳞癌是什么病', '您的问题暂时无法回答，能否请您换个话题？', 0, '2018-05-06 06:04:40', 0, 0
0, '什么是肺癌？', '信息量有点少，请再补充一点吧？', 0, '2018-05-06 06:11:40', 0, 0
0, '什么是肺癌？', '您的问题范围有点大，能否缩小一下范围？', 6, '2018-05-06 07:25:47', 0.28, 0
0, '什么是肺癌？', '您的问题范围有点大，能否缩小一下范围？', 6, '2018-05-06 07:30:27', 0.21, 0
0, '什么是肺癌？', '也许，还是不太明白。', 6, '2018-05-06 07:36:03', 0.19, 0
0, '什么是肺癌？', '问得有点深，机器人头脑烧傻，请跟换主题，谢谢！', 6, '2018-05-06 07:47:39', 0.24, 0
0, '什么是肺癌？', '不太理解，什么是最重要的？', 6, '2018-05-06 07:51:44', 0.41, 0
0, '什么是肺癌？', '好像漏了点什么，能否再详细些？', 6, '2018-05-06 07:55:56', 0.47, 0
0, '什么是肺癌？', '问得有点深，机器人头脑烧傻，请跟换主题，谢谢！', 6, '2018-05-06 08:03:30', 0.29, 0
0, '什么是肺癌？', '你好  什么是肺癌： 肺癌发生于支气管粘膜上皮亦称支气管肺癌。肺癌一般指的是肺实质部的癌症。肺癌的分布情况右肺多于左肺，上叶多于下叶，从主支气管到细支气管均可发生癌肿。起源于主支气管肺叶支气管的肺癌位置靠近肺门者称为中央型肺癌;起源于肺段支气管以下的肺癌位置在肺的周围部分者称为周围性肺癌。肺癌有小细胞癌和非小细胞癌两种基本类型。 肺癌的症状 肺癌在早期并没有什么特殊症状，仅为一般呼吸系统疾病所共有的症状，如咳嗽、痰血、低热、胸痛、气闷等，很容易忽略。肺癌晚期症状： 1.面、颈部水肿。 2.声嘶是最常见症状。气促 发生区域性扩散的肺癌患者几乎都有不同程度的气促。广泛转移肺癌之症状；可产生持续性头痛、视朦。继续发展可能导致意识模糊甚至癫痫。 肺癌晚期能活多久因治疗效果及身体机能而异，只要选择合适的方法积极治疗，均可改善症状，延长生存期，晚期肺癌患者应该保持乐观心态，积极配合治疗。 孔彪儒，我国著名中医教授，从医50年救人无数。借鉴祖辈世代行医治病经验，再结合现代医学理论和数十年的临床实践经验，经过不断研究—试验—提高—完善，呕心沥血研制出数十种难治愈好复发的疑难疾病特效验方，治疗肺癌的特效验方【“肺癌汤”】就是之一。孔教授在祖传秘方基础上，结合现代医学理论，不断改良，历经十年研制成功，【肺癌汤】，不同于传统中药方剂，纯中药选材，通过独特的熬制手段，药力强劲，药效倍增，总体效果优于西药疗法，而且无毒无副，不伤肝肾，非常安全，是肺癌保守疗法最佳选择。【肺癌汤】是迄今为止肺癌医学领域最新的科学治疗方法之一<br><br>', 6, '2018-05-06 11:35:51', 0.2, 0
0, '吸烟导致胃癌么？', 'CEA升高常见于大肠癌、胰腺癌、胃癌、乳腺癌、甲状腺髓样癌等。但吸烟、妊娠期和心血管疾病、糖尿病、非特异性结肠炎等疾病，15%～53%的病人血清CEA也会升高，所以CEA不是恶性肿瘤的特异性标志，在诊断上只有辅助价值。<br><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp根据你的描述一般抽烟和胃癌没有太大关系<br><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp您好。', 6, '2018-05-06 11:36:40', 2.44, 0
0, '现代医学理论中癌症是绝症么？', '为了降伏这一绝症，科学家们付出了极大努力。', 6, '2018-05-06 11:37:32', 0.52, 0
0, '中医治疗癌症靠谱么？', '治疗病类：治疗各种肿瘤（癌症）和良性肿瘤。这就是当前癌症治疗的最新趋势。当前，癌症治疗的方法形形色色，但归结起来无外乎两种，一是西医治疗，二是中医（包括中西医结合）治疗。中医治疗是辨证施治，局部治疗和整体调理相结合，因人而异，标本兼治。是一所集科研与临床治疗为一体的正规医疗机构，是以中医为主治疗疑难病症为特点的定点医院。治疗效果：见效快，疗效高，无毒副作用。京西医院名称：西安京西医院中医肿瘤治疗中心京西医院地址：西安市长乐西路207号到安仁坊（华东服装城）站下车，路北即）网址：lijiaoshou.c0m<br><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp病情分析：癌症意见建议：两者都是提高人体免疫力的，对癌症有一定的辅助治疗的功效，建议尽早去医院做手术治疗，也可以用清热解毒，活血消肿的中药保守治疗。在中医药肿瘤治疗领域，实现突破性进展，为肿瘤治疗开辟了一条新途径，多家媒体报道推介，成为当前中晚期肿瘤患者首选的医疗方法。研究创立的“中医强力扶消克瘤”新疗法，运用八套肿瘤治疗的基本方案，内服“扶消克瘤散”系列组合方剂，外贴高能磁药“症宁”，对各种恶性肿瘤（癌症）和良性肿瘤均有特效。坚持按疗程系统治疗，瘤体逐渐软化缩小，液化钙化，消失或休眠，走向康复。据该中心李主任、王教授介绍，此疗法见效快、疗效确切，一般短期内疼痛、胸腹水、咳喘、哽噎、出血等恶病症状都会有不同程度的缓解和改善，按疗程系统治疗，肿块将会逐渐软化缩小或“休眠”消失，为不少患者解除了病痛，提高了生存质量，延长了生命，不失为一个癌症治疗的好途径。照患者病情，在基本在基本治疗方案的基础上进行细化调整，形成个性的具体实施方案。西安京西医院中医肿瘤治疗中心专家组按照中医辨证施治的理论，结合现代医学技术，经多年临床研究，创立了“扶消克癌新疗法”，根据不同病类有针对性地总结出八套治疗方案，据此研制出“扶消克癌散”等方剂，一病一案，一人一方，内服外贴，标本兼治，对各种中晚期癌症和手术后康复治疗有显著疗效，对放化疗患者有助效减毒作用。它即克服了传统中医药治疗见效慢的缺陷，又避免了西医手术的风险性和做化疗带来较大的毒副反映。该院著名的特色科室，中医肿瘤治疗中心，方法独特、疗效独到，防癌抗癌成绩卓著，在医学界和广大患者中颇有影响。由于中医治疗全面合理，安全无风险，引起国内外医学界和社会的广泛关注，得到越来越多的患者认可，连世界卫生组织的权威专家都说，癌症问题的突破中医最有希望。据《青年报》报道，我国癌症患者在手术、放化疗三个月后复发转移率为69%，一年内复发的高达90%，美国等西方国家早就提出60岁以上的老年病人不宜放化疗。手术、放疗和化疗是西医治疗的三大常规手段，对于具备身体条件的早中期患者控制局部病症有一定作用，但它存在着难以避免的局限性和缺陷，只能在局部上起作用，无法兼顾到人身整体，治标不治本，并且风险大，有让人难以忍受的毒副作用，容易复发、转移和产生并发症。', 6, '2018-05-06 11:39:14', 64.01, 0
0, '有人用过WYC-209吗?', '问得有点深，机器人头脑烧傻，请跟换主题，谢谢！', 0, '2018-05-06 19:55:25', 0, 0
0, '全脑放疗后的副作用?', '<br><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp肺癌脑转移全脑放射治疗后出现脑水肿<br><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp您好其实临床是不大提倡这种放疗治疗的，虽然没有创伤，但是极易复发。', 6, '2018-05-06 20:23:51', 1.79, 0
0, '印度易瑞莎哪里买得到？', '信息量有点少，请再补充一点吧？', 6, '2018-05-06 20:27:24', 4.11, 0
